borough,neighborhood,bin,numfloors,house_number,street_name,full_street_name,zipcode,full_address,streetview_image_usable_flag,streetview_stairs_detected,streetview_gate_detected,streetview_ramp_or_barrier_detected,streetview_amr_can_reach_door_flag,car_ai_penalty_s,car_streetview_stairs_present_R,car_streetview_gate_present_R,car_streetview_ramp_or_barrier_present_R,car_streetview_access_barrier_score_R,amr_streetview_stairs_present_R,amr_streetview_gate_present_R,amr_streetview_ramp_or_barrier_present_R,amr_streetview_access_barrier_score_R,streetview_access_barrier_score_R
Manhattan,Hell's Kitchen,1025014,6.0,320.0,46,W  46 ST,10036.0,320 W  46 ST,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013100,4.0,327.0,18,W  18 ST,10011.0,327 W  18 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031727,5.0,,,,,,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side-Lincoln Square,1028684,5.0,44.0,74,W  74 ST,10023.0,44 W  74 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1015028,21.0,152.0,26,W  26 ST,10001.0,152 W  26 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031385,5.0,46.0,86,W  86 ST,10024.0,46 W  86 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031355,4.0,57.0,85,W  85 ST,10024.0,57 W  85 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015208,5.0,138.0,34,W  34 ST,10001.0,138 W  34 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026650,5.0,733.0,9,9 AVE,10019.0,733 9 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013989,3.0,218.0,20,W  20 ST,10011.0,218 W  20 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020562,4.0,334.0,22,E  22 ST,10010.0,334 E  22 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015483,11.0,32.0,20,W  20 ST,10011.0,32 W  20 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025412,5.0,313.0,54,W  54 ST,10019.0,313 W  54 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1014977,6.0,135.0,24,W  24 ST,10011.0,135 W  24 ST,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026967,6.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1012887,6.0,445.0,36,W  36 ST,10018.0,445 W  36 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015116,4.0,103.0,28,W  28 ST,10001.0,103 W  28 ST,True,False,False,True,True,10,0,0,1,0.3333333333333333,0,0,1,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026714,3.0,459.0,51,W  51 ST,10019.0,459 W  51 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1015252,4.0,130.0,37,W  37 ST,10018.0,130 W  37 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1016265,,10.0,22,E  22 ST,10010.0,10 E  22 ST,True,True,False,True,True,30,1,0,1,0.6666666666666666,1,0,1,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1024772,4.0,219.0,48,W  48 ST,10036.0,219 W  48 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031001,4.0,315.0,74,W  74 ST,10023.0,315 W  74 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1025398,3.0,315.0,53,W  53 ST,10019.0,315 W  53 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1014481,2.0,207.0,38,W  38 ST,10018.0,207 W  38 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015407,10.0,592.0,OF THE AMERICAS,AVE OF THE AMERICAS,10011.0,592 AVE OF THE AMERICAS,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014800,12.0,129.0,22,W  22 ST,10011.0,129 W  22 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031161,5.0,463.0,COLUMBUS,COLUMBUS AVE,10024.0,463 COLUMBUS AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1017803,16.0,145.0,15,E  15 ST,10003.0,145 E  15 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026980,5.0,540.0,47,W  47 ST,10036.0,540 W  47 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1017127,20.0,30.0,PARK,PARK AVE,10016.0,30 PARK AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028523,4.0,50.0,70,W  70 ST,10023.0,50 W  70 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1030429,6.0,236.0,72,W  72 ST,10023.0,236 W  72 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031206,4.0,59.0,82,W  82 ST,10024.0,59 W  82 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031352,4.0,65.0,85,W  85 ST,10024.0,65 W  85 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031711,3.0,43.0,95,W  95 ST,10025.0,43 W  95 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031102,5.0,306.0,78,W  78 ST,10024.0,306 W  78 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Upper West Side (Central),1031796,4.0,144.0,80,W  80 ST,10024.0,144 W  80 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1012569,5.0,148.0,10,10 AVE,10011.0,148 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1030427,6.0,228.0,72,W  72 ST,10023.0,228 W  72 ST,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026554,4.0,449.0,47,W  47 ST,10036.0,449 W  47 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1025068,5.0,336.0,47,W  47 ST,10036.0,336 W  47 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1017872,6.0,,,,,,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1015101,12.0,141.0,28,W  28 ST,10001.0,141 W  28 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028679,5.0,28.0,74,W  74 ST,10023.0,28 W  74 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1031317,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015542,6.0,32.0,22,W  22 ST,10010.0,32 W  22 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028237,4.0,35.0,67,W  67 ST,10023.0,35 W  67 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1028143,5.0,46.0,65,W  65 ST,10023.0,46 W  65 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1030048,3.0,303.0,AMSTERDAM,AMSTERDAM AVE,10023.0,303 AMSTERDAM AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028467,5.0,34.0,69,W  69 ST,10023.0,34 W  69 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1017800,4.0,133.0,15,E  15 ST,10003.0,133 E  15 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013987,3.0,214.0,20,W  20 ST,10011.0,214 W  20 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1022563,25.0,125.0,40,W  40 ST,10018.0,125 W  40 ST,True,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1022657,5.0,123.0,45,W  45 ST,10036.0,123 W  45 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026802,6.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031686,3.0,24.0,95,W  95 ST,10025.0,24 W  95 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1025210,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013807,5.0,221.0,16,W  16 ST,10011.0,221 W  16 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1023162,,126.0,53,W  53 ST,10019.0,126 W  53 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013846,6.0,152.0,8,8 AVE,10011.0,152 8 AVE,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016141,3.0,14.0,18,E  18 ST,10003.0,14 E  18 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031156,5.0,78.0,82,W  82 ST,10024.0,78 W  82 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1024940,5.0,327.0,42,W  42 ST,10036.0,327 W  42 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013538,8.0,340.0,31,W  31 ST,10001.0,340 W  31 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1018121,5.0,71.0,LEXINGTON,LEXINGTON AVE,10010.0,71 LEXINGTON AVE,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031318,4.0,22.0,85,W  85 ST,10024.0,22 W  85 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1029952,4.0,140.0,73,W  73 ST,10023.0,140 W  73 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1030383,4.0,248.0,71,W  71 ST,10023.0,248 W  71 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1017949,5.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013224,6.0,312.0,20,W  20 ST,10011.0,312 W  20 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Gramercy,1020587,5.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016886,12.0,7.0,27,E  27 ST,10016.0,7 E  27 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026370,6.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1028146,6.5,8.0,65,W  65 ST,10023.0,8 W  65 ST,True,False,True,True,True,25,0,1,1,0.6666666666666666,0,1,1,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013873,2.0,243.0,18,W  18 ST,10011.0,243 W  18 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1024816,9.0,241.0,51,W  51 ST,10019.0,241 W  51 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1026952,11.0,545.0,45,W  45 ST,10036.0,545 W  45 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1012504,3.0,547.0,37,W  37 ST,10018.0,547 W  37 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026697,5.0,420.0,51,W  51 ST,10019.0,420 W  51 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031759,15.0,127.0,79,W  79 ST,10024.0,127 W  79 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1028805,4.0,37.0,76,W  76 ST,10023.0,37 W  76 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Hell's Kitchen,1026405,3.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1028712,4.0,15.0,74,W  74 ST,10023.0,15 W  74 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Midtown-Times Square,1015248,6.0,144.0,37,W  37 ST,10018.0,144 W  37 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025427,3.0,327.0,55,W  55 ST,10019.0,327 W  55 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1020419,5.0,326.0,16,E  16 ST,10003.0,326 E  16 ST,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030736,16.0,258.0,75,W  75 ST,10023.0,258 W  75 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015645,11.0,1141.0,BROADWAY,BROADWAY,10001.0,1141 BROADWAY,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1028767,5.0,8.0,76,W  76 ST,10023.0,8 W  76 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1013687,1.0,609.0,8,8 AVE,10018.0,609 8 AVE,False,False,False,False,False,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1017788,5.0,101.0,15,E  15 ST,10003.0,101 E  15 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side-Lincoln Square,1030026,4.0,122.0,74,W  74 ST,10023.0,122 W  74 ST,True,True,True,True,True,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Upper West Side (Central),1028735,4.0,54.0,75,W  75 ST,10023.0,54 W  75 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013569,5.0,327.0,35,W  35 ST,10001.0,327 W  35 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1016197,6.0,139.0,5,5 AVE,10010.0,139 5 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031313,4.0,2.0,85,W  85 ST,10024.0,2 W  85 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1026332,5.0,414.0,42,W  42 ST,10036.0,414 W  42 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1017239,6.0,30.0,39,E  39 ST,10016.0,30 E  39 ST,True,True,True,True,False,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Upper West Side (Central),1031148,4.0,56.0,82,W  82 ST,10024.0,56 W  82 ST,True,False,True,False,False,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side (Central),1031084,4.0,332.0,77,W  77 ST,10024.0,332 W  77 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015776,3.0,,,,,,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1012604,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Hell's Kitchen,1025055,5.0,765.0,8,8 AVE,10036.0,765 8 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown-Times Square,1014506,12.0,218.0,40,W  40 ST,10018.0,218 W  40 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1013361,6.0,237.0,8,8 AVE,10011.0,237 8 AVE,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Upper West Side-Lincoln Square,1030369,5.0,219.0,70,W  70 ST,10023.0,219 W  70 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015846,12.0,29.0,32,W  32 ST,10001.0,29 W  32 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1027463,33.0,1886.0,BROADWAY,BROADWAY,10023.0,1886 BROADWAY,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1015292,18.0,96.0,5,5 AVE,10011.0,96 5 AVE,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Gramercy,1018105,7.0,135.0,25,E  25 ST,10010.0,135 E  25 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030175,4.0,159.0,76,W  76 ST,10023.0,159 W  76 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013070,6.0,353.0,17,W  17 ST,10011.0,353 W  17 ST,True,True,True,True,True,45,1,1,1,1.0,1,1,1,1.0,1.0
Manhattan,Chelsea-Hudson Yards,1014974,7.0,147.0,24,W  24 ST,10011.0,147 W  24 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030857,4.0,,,,,,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1014165,3.0,260.0,24,W  24 ST,10011.0,260 W  24 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015860,4.0,49.0,33,W  33 ST,10001.0,49 W  33 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Gramercy,1017837,6.0,106.0,17,E  17 ST,10003.0,106 E  17 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013295,5.0,327.0,21,W  21 ST,10011.0,327 W  21 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1012332,5.0,205.0,10,10 AVE,10011.0,205 10 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1014191,4.0,288.0,8,8 AVE,10001.0,288 8 AVE,True,False,True,True,True,25,0,1,1,0.6666666666666666,0,1,1,0.6666666666666666,0.6666666666666666
Manhattan,Midtown-Times Square,1024739,4.0,205.0,46,W  46 ST,10036.0,205 W  46 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1030110,4.0,162.0,75,W  75 ST,10023.0,162 W  75 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1012622,5.0,445.0,21,W  21 ST,10011.0,445 W  21 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side (Central),1030076,4.0,,,,,,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Chelsea-Hudson Yards,1013024,6.0,312.0,15,W  15 ST,10011.0,312 W  15 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015843,12.0,43.0,32,W  32 ST,10001.0,43 W  32 ST,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown-Times Square,1014478,2.0,223.0,38,W  38 ST,10018.0,223 W  38 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Chelsea-Hudson Yards,1015000,27.0,160.0,26,W  26 ST,10001.0,160 W  26 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Hell's Kitchen,1025075,2.0,674.0,9,9 AVE,10036.0,674 9 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Midtown South-Flatiron-Union Square,1016982,17.0,307.0,5,5 AVE,10016.0,307 5 AVE,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1028687,5.0,52.0,74,W  74 ST,10023.0,52 W  74 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Upper West Side-Lincoln Square,1030367,6.0,225.0,70,W  70 ST,10023.0,225 W  70 ST,True,False,True,False,True,15,0,1,0,0.3333333333333333,0,1,0,0.3333333333333333,0.3333333333333333
Manhattan,Chelsea-Hudson Yards,1013027,4.0,328.0,15,W  15 ST,10011.0,328 W  15 ST,True,True,True,False,False,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
Manhattan,Midtown South-Flatiron-Union Square,1015035,6.0,147.0,26,W  26 ST,10001.0,147 W  26 ST,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side-Lincoln Square,1029758,4.0,,,,,,True,True,False,False,False,20,1,0,0,0.3333333333333333,1,0,0,0.3333333333333333,0.3333333333333333
Manhattan,Midtown South-Flatiron-Union Square,1016747,4.0,350.0,PARK,PARK AVE S,10010.0,350 PARK AVE S,True,False,False,False,True,0,0,0,0,0.0,0,0,0,0.0,0.0
Manhattan,Upper West Side (Central),1031474,4.0,32.0,88,W  88 ST,10024.0,32 W  88 ST,True,True,True,False,True,35,1,1,0,0.6666666666666666,1,1,0,0.6666666666666666,0.6666666666666666
